token,symbol,name,exch_seg,expiry,instrumenttype
144908,UNIONBANK30JAN25128CE,UNIONBANK,NFO,30JAN2025,OPTSTK
144933,UNIONBANK30JAN25140PE,UNIONBANK,NFO,30JAN2025,OPTSTK
144920,UNIONBANK30JAN25134CE,UNIONBANK,NFO,30JAN2025,OPTSTK
145047,UNIONBANK27FEB25130PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145045,UNIONBANK27FEB25128PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145031,UNIONBANK27FEB25114PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145025,UNIONBANK27FEB25108PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145051,UNIONBANK27FEB25134PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145052,UNIONBANK27FEB25136CE,UNIONBANK,NFO,27FEB2025,OPTSTK
145048,UNIONBANK27FEB25132CE,UNIONBANK,NFO,27FEB2025,OPTSTK
145061,UNIONBANK27FEB25144PE,UNIONBANK,NFO,27FEB2025,OPTSTK
145166,UNITDSPR27FEB251280CE,UNITDSPR,NFO,27FEB2025,OPTSTK
145125,UNITDSPR30JAN251660PE,UNITDSPR,NFO,30JAN2025,OPTSTK
145126,UNITDSPR30JAN251700CE,UNITDSPR,NFO,30JAN2025,OPTSTK
145119,UNITDSPR30JAN251540PE,UNITDSPR,NFO,30JAN2025,OPTSTK
145175,UNITDSPR27FEB251440PE,UNITDSPR,NFO,27FEB2025,OPTSTK
145178,UNITDSPR27FEB251520CE,UNITDSPR,NFO,27FEB2025,OPTSTK
145279,UPL27FEB25480PE,UPL,NFO,27FEB2025,OPTSTK
145190,UNITDSPR27FEB251760CE,UNITDSPR,NFO,27FEB2025,OPTSTK
145283,UPL27FEB25520PE,UPL,NFO,27FEB2025,OPTSTK
145345,VBL26DEC24570PE,VBL,NFO,26DEC2024,OPTSTK
145290,UPL27FEB25600CE,UPL,NFO,27FEB2025,OPTSTK
145363,VBL26DEC24660PE,VBL,NFO,26DEC2024,OPTSTK
145364,VBL26DEC24670CE,VBL,NFO,26DEC2024,OPTSTK
145365,VBL26DEC24670PE,VBL,NFO,26DEC2024,OPTSTK
145443,VBL30JAN25560PE,VBL,NFO,30JAN2025,OPTSTK
145471,VBL30JAN25700PE,VBL,NFO,30JAN2025,OPTSTK
145474,VBL30JAN25720CE,VBL,NFO,30JAN2025,OPTSTK
145523,VBL27FEB25560PE,VBL,NFO,27FEB2025,OPTSTK
145538,VBL27FEB25720CE,VBL,NFO,27FEB2025,OPTSTK
145539,VBL27FEB25720PE,VBL,NFO,27FEB2025,OPTSTK
145564,VEDL30JAN25410CE,VEDL,NFO,30JAN2025,OPTSTK
145566,VEDL30JAN25430CE,VEDL,NFO,30JAN2025,OPTSTK
145573,VEDL30JAN25490PE,VEDL,NFO,30JAN2025,OPTSTK
145569,VEDL30JAN25450PE,VEDL,NFO,30JAN2025,OPTSTK
145600,VEDL27FEB25400CE,VEDL,NFO,27FEB2025,OPTSTK
145581,VEDL30JAN25570PE,VEDL,NFO,30JAN2025,OPTSTK
145576,VEDL30JAN25530CE,VEDL,NFO,30JAN2025,OPTSTK
145577,VEDL30JAN25530PE,VEDL,NFO,30JAN2025,OPTSTK
145610,VEDL27FEB25500CE,VEDL,NFO,27FEB2025,OPTSTK
145612,VEDL27FEB25520CE,VEDL,NFO,27FEB2025,OPTSTK
145613,VEDL27FEB25520PE,VEDL,NFO,27FEB2025,OPTSTK
145617,VEDL27FEB25560PE,VEDL,NFO,27FEB2025,OPTSTK
145661,VOLTAS30JAN251580PE,VOLTAS,NFO,30JAN2025,OPTSTK
145658,VOLTAS30JAN251540CE,VOLTAS,NFO,30JAN2025,OPTSTK
145619,VEDL27FEB25580PE,VEDL,NFO,27FEB2025,OPTSTK
145726,VOLTAS27FEB251480CE,VOLTAS,NFO,27FEB2025,OPTSTK
145739,VOLTAS27FEB251720PE,VOLTAS,NFO,27FEB2025,OPTSTK
145737,VOLTAS27FEB251680PE,VOLTAS,NFO,27FEB2025,OPTSTK
145753,VOLTAS27FEB252000PE,VOLTAS,NFO,27FEB2025,OPTSTK
145749,VOLTAS27FEB251920PE,VOLTAS,NFO,27FEB2025,OPTSTK
145815,WIPRO30JAN25287.5PE,WIPRO,NFO,30JAN2025,OPTSTK
145818,WIPRO30JAN25297.5CE,WIPRO,NFO,30JAN2025,OPTSTK
145819,WIPRO30JAN25297.5PE,WIPRO,NFO,30JAN2025,OPTSTK
145820,WIPRO30JAN25302.5CE,WIPRO,NFO,30JAN2025,OPTSTK
145884,WIPRO27FEB25260CE,WIPRO,NFO,27FEB2025,OPTSTK
145825,WIPRO30JAN25312.5PE,WIPRO,NFO,30JAN2025,OPTSTK
145888,WIPRO27FEB25270CE,WIPRO,NFO,27FEB2025,OPTSTK
145889,WIPRO27FEB25270PE,WIPRO,NFO,27FEB2025,OPTSTK
145907,WIPRO27FEB25315PE,WIPRO,NFO,27FEB2025,OPTSTK
145909,WIPRO27FEB25320PE,WIPRO,NFO,27FEB2025,OPTSTK
145958,YESBANK26DEC2418CE,YESBANK,NFO,26DEC2024,OPTSTK
145968,YESBANK26DEC2423CE,YESBANK,NFO,26DEC2024,OPTSTK
146053,YESBANK27FEB2522PE,YESBANK,NFO,27FEB2025,OPTSTK
146099,ZOMATO26DEC24250PE,ZOMATO,NFO,26DEC2024,OPTSTK
146045,YESBANK27FEB2514PE,YESBANK,NFO,27FEB2025,OPTSTK
146000,YESBANK30JAN2516CE,YESBANK,NFO,30JAN2025,OPTSTK
146122,ZOMATO26DEC24310CE,ZOMATO,NFO,26DEC2024,OPTSTK
146123,ZOMATO26DEC24310PE,ZOMATO,NFO,26DEC2024,OPTSTK
146129,ZOMATO26DEC24325PE,ZOMATO,NFO,26DEC2024,OPTSTK
146127,ZOMATO26DEC24320PE,ZOMATO,NFO,26DEC2024,OPTSTK
146202,ZOMATO30JAN25290CE,ZOMATO,NFO,30JAN2025,OPTSTK
146199,ZOMATO30JAN25280PE,ZOMATO,NFO,30JAN2025,OPTSTK
146223,ZOMATO30JAN25340PE,ZOMATO,NFO,30JAN2025,OPTSTK
146208,ZOMATO30JAN25305CE,ZOMATO,NFO,30JAN2025,OPTSTK
146269,ZOMATO27FEB25290PE,ZOMATO,NFO,27FEB2025,OPTSTK
146305,ZYDUSLIFE30JAN25820PE,ZYDUSLIFE,NFO,30JAN2025,OPTSTK
146271,ZOMATO27FEB25300PE,ZOMATO,NFO,27FEB2025,OPTSTK
146346,ZYDUSLIFE27FEB25800CE,ZYDUSLIFE,NFO,27FEB2025,OPTSTK
146348,ZYDUSLIFE27FEB25840CE,ZYDUSLIFE,NFO,27FEB2025,OPTSTK
35004,MIDCPNIFTY30DEC24FUT,MIDCPNIFTY,NFO,30DEC2024,FUTIDX
146355,ZYDUSLIFE27FEB25960PE,ZYDUSLIFE,NFO,27FEB2025,OPTSTK
35027,ADANIENSOL30JAN25FUT,ADANIENSOL,NFO,30JAN2025,FUTSTK
35047,ABFRL26DEC24FUT,ABFRL,NFO,26DEC2024,FUTSTK
35143,APLAPOLLO27FEB25FUT,APLAPOLLO,NFO,27FEB2025,FUTSTK
35147,ADANIENT30JAN25FUT,ADANIENT,NFO,30JAN2025,FUTSTK
35164,ASTRAL27FEB25FUT,ASTRAL,NFO,27FEB2025,FUTSTK
35065,ADANIPORTS26DEC24FUT,ADANIPORTS,NFO,26DEC2024,FUTSTK
35221,NIFTY24DEC2530000CE,NIFTY,NFO,24DEC2025,OPTIDX
35222,NIFTY24DEC2530000PE,NIFTY,NFO,24DEC2025,OPTIDX
35284,ATUL26DEC24FUT,ATUL,NFO,26DEC2024,FUTSTK
35295,AUBANK27FEB25FUT,AUBANK,NFO,27FEB2025,FUTSTK
35296,AUROPHARMA27FEB25FUT,AUROPHARMA,NFO,27FEB2025,FUTSTK
35310,AXISBANK27FEB25FUT,AXISBANK,NFO,27FEB2025,FUTSTK
35301,BANDHANBNK26DEC24FUT,BANDHANBNK,NFO,26DEC2024,FUTSTK
35319,BHARATFORG26DEC24FUT,BHARATFORG,NFO,26DEC2024,FUTSTK
35352,NIFTY29JUN2830000CE,NIFTY,NFO,29JUN2028,OPTIDX
35455,BOSCHLTD27FEB25FUT,BOSCHLTD,NFO,27FEB2025,FUTSTK
35547,BSE30JAN25FUT,BSE,NFO,30JAN2025,FUTSTK
35559,NIFTYNXT5027DEC2460500CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
35639,NIFTYNXT5027DEC2465900PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
35635,NIFTYNXT5027DEC2465500PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
35719,NIFTYNXT5027DEC2466800PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
35762,NIFTYNXT5027DEC2467100CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
35913,MIDCPNIFTY27JAN2511200PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
35841,MIDCPNIFTY27JAN2510600PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36075,NIFTYNXT5027DEC2467800CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36078,MIDCPNIFTY27JAN2511475PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36137,NIFTYNXT5027DEC2468000PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36146,MIDCPNIFTY30DEC2410700CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36166,CGPOWER26DEC24FUT,CGPOWER,NFO,26DEC2024,FUTSTK
36184,NIFTYNXT5027DEC2468500CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36246,ASIANPAINT26DEC242180CE,ASIANPAINT,NFO,26DEC2024,OPTSTK
36248,MIDCPNIFTY27JAN2511700PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36252,MIDCPNIFTY27JAN2511725CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36264,NIFTYNXT5027DEC2468800PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36292,NIFTYNXT5027DEC2469400CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36308,MIDCPNIFTY27JAN2511875PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36309,MIDCPNIFTY30DEC2411300PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36362,MIDCPNIFTY27JAN2512025CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36363,MIDCPNIFTY27JAN2512025PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36416,MIDCPNIFTY27JAN2512150CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36402,MIDCPNIFTY30DEC2411550CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36422,MIDCPNIFTY30DEC2411650CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36446,MIDCPNIFTY30DEC2411700PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36438,NIFTYNXT5027DEC2470200CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36480,MIDCPNIFTY27JAN2512325CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36485,NIFTYNXT5027DEC2470300CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36512,MIDCPNIFTY30DEC2411825PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36595,MIDCPNIFTY27JAN2512800CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36523,MIDCPNIFTY27JAN2512450PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36662,NIFTYNXT5027DEC2470800CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36628,MIDCPNIFTY27JAN2512875CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36614,MIDCPNIFTY30DEC2412000PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36615,MIDCPNIFTY30DEC2412025CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36729,COLPAL26DEC24FUT,COLPAL,NFO,26DEC2024,FUTSTK
36718,121NSETEST27NOV36FUT,121NSETEST,NFO,27NOV2036,FUTSTK
36699,MIDCPNIFTY27JAN2513025PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36755,NIFTYNXT5027DEC2470900CE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
36743,BALKRISIND30JAN25FUT,BALKRISIND,NFO,30JAN2025,FUTSTK
36756,MIDCPNIFTY27JAN2513075PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36773,MIDCPNIFTY27JAN2513125CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36784,MIDCPNIFTY30DEC2412100PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36803,FINNIFTY31DEC2422750CE,FINNIFTY,NFO,31DEC2024,OPTIDX
36812,MIDCPNIFTY27JAN2513150PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36867,MIDCPNIFTY27JAN2513325PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36890,MIDCPNIFTY27JAN2513400PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36888,MIDCPNIFTY27JAN2513400CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36902,MIDCPNIFTY30DEC2412350CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36925,MIDCPNIFTY27JAN2513550PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36942,MIDCPNIFTY27JAN2513675CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36945,MIDCPNIFTY27JAN2513700CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
36963,FINNIFTY31DEC2424450PE,FINNIFTY,NFO,31DEC2024,OPTIDX
36955,MIDCPNIFTY30DEC2412550CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
36952,MIDCPNIFTY30DEC2412500PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37001,MIDCPNIFTY30DEC2412625PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37002,MIDCPNIFTY30DEC2412650CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37016,FINNIFTY31DEC2425050CE,FINNIFTY,NFO,31DEC2024,OPTIDX
37017,FINNIFTY31DEC2425050PE,FINNIFTY,NFO,31DEC2024,OPTIDX
37027,FINNIFTY31DEC2425150PE,FINNIFTY,NFO,31DEC2024,OPTIDX
37061,MIDCPNIFTY27JAN2513925CE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
37058,FINNIFTY31DEC2425950CE,FINNIFTY,NFO,31DEC2024,OPTIDX
37078,MIDCPNIFTY30DEC2412950CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37099,MIDCPNIFTY27JAN2514000PE,MIDCPNIFTY,NFO,27JAN2025,OPTIDX
37108,DIVISLAB26DEC24FUT,DIVISLAB,NFO,26DEC2024,FUTSTK
37112,MIDCPNIFTY30DEC2413075PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37197,MIDCPNIFTY30DEC2413450PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37250,DIXON26DEC2419750CE,DIXON,NFO,26DEC2024,OPTSTK
37253,MIDCPNIFTY30DEC2413700CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37273,NIFTYNXT5027DEC2472600PE,NIFTYNXT50,NFO,27DEC2024,OPTIDX
37287,NIFTYNXT5028FEB2560500PE,NIFTYNXT50,NFO,28FEB2025,OPTIDX
37294,DIXON26DEC24FUT,DIXON,NFO,26DEC2024,FUTSTK
37302,MIDCPNIFTY30DEC2413775PE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
37354,MIDCPNIFTY30DEC2413925CE,MIDCPNIFTY,NFO,30DEC2024,OPTIDX
137794,SUNTV30JAN25810PE,SUNTV,NFO,30JAN2025,OPTSTK
137783,SUNTV30JAN25710CE,SUNTV,NFO,30JAN2025,OPTSTK
137780,SUNTV30JAN25670PE,SUNTV,NFO,30JAN2025,OPTSTK
137949,TITAN26DEC242800CE,TITAN,NFO,26DEC2024,OPTSTK
137950,TITAN26DEC242800PE,TITAN,NFO,26DEC2024,OPTSTK
137961,TITAN26DEC243400CE,TITAN,NFO,26DEC2024,OPTSTK
137966,TITAN26DEC243600PE,TITAN,NFO,26DEC2024,OPTSTK
137969,TITAN26DEC243800CE,TITAN,NFO,26DEC2024,OPTSTK
137972,TITAN26DEC243900PE,TITAN,NFO,26DEC2024,OPTSTK
138008,SUNTV27FEB25880PE,SUNTV,NFO,27FEB2025,OPTSTK
138051,SUPREMEIND26DEC244000CE,SUPREMEIND,NFO,26DEC2024,OPTSTK
138057,SUPREMEIND26DEC244300CE,SUPREMEIND,NFO,26DEC2024,OPTSTK
138135,SUPREMEIND26DEC244600CE,SUPREMEIND,NFO,26DEC2024,OPTSTK
138209,SUPREMEIND26DEC245400PE,SUPREMEIND,NFO,26DEC2024,OPTSTK
138181,TORNTPHARM26DEC243500PE,TORNTPHARM,NFO,26DEC2024,OPTSTK
138243,SUNPHARMA26DEC241740PE,SUNPHARMA,NFO,26DEC2024,OPTSTK
138384,SUPREMEIND30JAN254300PE,SUPREMEIND,NFO,30JAN2025,OPTSTK
138333,TRENT26DEC246600CE,TRENT,NFO,26DEC2024,OPTSTK
138398,SUPREMEIND30JAN255000PE,SUPREMEIND,NFO,30JAN2025,OPTSTK
138476,SUNPHARMA26DEC241860PE,SUNPHARMA,NFO,26DEC2024,OPTSTK
138569,SUPREMEIND27FEB255200CE,SUPREMEIND,NFO,27FEB2025,OPTSTK
138534,TVSMOTOR26DEC242000PE,TVSMOTOR,NFO,26DEC2024,OPTSTK
138528,SUPREMEIND27FEB254800PE,SUPREMEIND,NFO,27FEB2025,OPTSTK
138669,UBL26DEC241720CE,UBL,NFO,26DEC2024,OPTSTK
138666,UBL26DEC241640PE,UBL,NFO,26DEC2024,OPTSTK
138680,UBL26DEC241920PE,UBL,NFO,26DEC2024,OPTSTK
138671,UBL26DEC241760CE,UBL,NFO,26DEC2024,OPTSTK
138700,UBL26DEC242320PE,UBL,NFO,26DEC2024,OPTSTK
138740,SYNGENE30JAN25790PE,SYNGENE,NFO,30JAN2025,OPTSTK
138852,ULTRACEMCO26DEC249400PE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138857,ULTRACEMCO26DEC2410000CE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138896,ULTRACEMCO26DEC2413800PE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138892,ULTRACEMCO26DEC2413400PE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138872,ULTRACEMCO26DEC2411400PE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138858,ULTRACEMCO26DEC2410000PE,ULTRACEMCO,NFO,26DEC2024,OPTSTK
138921,SYNGENE30JAN251010CE,SYNGENE,NFO,30JAN2025,OPTSTK
139025,UNITDSPR26DEC241400PE,UNITDSPR,NFO,26DEC2024,OPTSTK
138991,SUNPHARMA30JAN251600PE,SUNPHARMA,NFO,30JAN2025,OPTSTK
139015,UNITDSPR26DEC241200PE,UNITDSPR,NFO,26DEC2024,OPTSTK
139029,UNITDSPR26DEC241480PE,UNITDSPR,NFO,26DEC2024,OPTSTK
139104,UPL26DEC24518CE,UPL,NFO,26DEC2024,OPTSTK
139099,UPL26DEC24460.45PE,UPL,NFO,26DEC2024,OPTSTK
139088,SYNGENE27FEB25740CE,SYNGENE,NFO,27FEB2025,OPTSTK
139166,SYNGENE27FEB25960CE,SYNGENE,NFO,27FEB2025,OPTSTK
139179,VEDL26DEC24380PE,VEDL,NFO,26DEC2024,OPTSTK
139180,VEDL26DEC24400CE,VEDL,NFO,26DEC2024,OPTSTK
139185,VEDL26DEC24440PE,VEDL,NFO,26DEC2024,OPTSTK
139190,VEDL26DEC24500CE,VEDL,NFO,26DEC2024,OPTSTK
139194,VEDL26DEC24540CE,VEDL,NFO,26DEC2024,OPTSTK
139222,SUNPHARMA30JAN251960CE,SUNPHARMA,NFO,30JAN2025,OPTSTK
139318,VOLTAS26DEC241400CE,VOLTAS,NFO,26DEC2024,OPTSTK
139319,VOLTAS26DEC241400PE,VOLTAS,NFO,26DEC2024,OPTSTK
139322,VOLTAS26DEC241480CE,VOLTAS,NFO,26DEC2024,OPTSTK
139324,VOLTAS26DEC241520CE,VOLTAS,NFO,26DEC2024,OPTSTK
139497,WIPRO26DEC24230PE,WIPRO,NFO,26DEC2024,OPTSTK
139500,WIPRO26DEC24240CE,WIPRO,NFO,26DEC2024,OPTSTK
139502,WIPRO26DEC24245CE,WIPRO,NFO,26DEC2024,OPTSTK
139503,SUNPHARMA30JAN252040CE,SUNPHARMA,NFO,30JAN2025,OPTSTK
139513,WIPRO26DEC24260CE,WIPRO,NFO,26DEC2024,OPTSTK
139519,WIPRO26DEC24270CE,WIPRO,NFO,26DEC2024,OPTSTK
139529,WIPRO26DEC24285PE,WIPRO,NFO,26DEC2024,OPTSTK
139533,WIPRO26DEC24295PE,WIPRO,NFO,26DEC2024,OPTSTK
139534,WIPRO26DEC24300CE,WIPRO,NFO,26DEC2024,OPTSTK
139565,WIPRO26DEC24355PE,WIPRO,NFO,26DEC2024,OPTSTK
139676,SUNTV26DEC24770PE,SUNTV,NFO,26DEC2024,OPTSTK
139677,SUNTV26DEC24790CE,SUNTV,NFO,26DEC2024,OPTSTK
139663,ZYDUSLIFE26DEC24920PE,ZYDUSLIFE,NFO,26DEC2024,OPTSTK
139759,SUNTV30JAN25820PE,SUNTV,NFO,30JAN2025,OPTSTK
139742,SUNTV30JAN25660CE,SUNTV,NFO,30JAN2025,OPTSTK
139746,SUNTV30JAN25700CE,SUNTV,NFO,30JAN2025,OPTSTK
139739,SUNTV30JAN25620PE,SUNTV,NFO,30JAN2025,OPTSTK
139765,SUNTV30JAN25880PE,SUNTV,NFO,30JAN2025,OPTSTK
139818,SYNGENE26DEC24870CE,SYNGENE,NFO,26DEC2024,OPTSTK
139809,SYNGENE26DEC24770PE,SYNGENE,NFO,26DEC2024,OPTSTK
139811,SYNGENE26DEC24790PE,SYNGENE,NFO,26DEC2024,OPTSTK
139834,SYNGENE26DEC241030CE,SYNGENE,NFO,26DEC2024,OPTSTK
139830,SYNGENE26DEC24990CE,SYNGENE,NFO,26DEC2024,OPTSTK
139901,SYNGENE30JAN251040PE,SYNGENE,NFO,30JAN2025,OPTSTK
139888,SYNGENE30JAN25920CE,SYNGENE,NFO,30JAN2025,OPTSTK
139936,TATACHEM26DEC241180CE,TATACHEM,NFO,26DEC2024,OPTSTK
139938,TATACHEM26DEC241220CE,TATACHEM,NFO,26DEC2024,OPTSTK
139970,TATACHEM30JAN251080CE,TATACHEM,NFO,30JAN2025,OPTSTK
139980,TATACHEM30JAN251280CE,TATACHEM,NFO,30JAN2025,OPTSTK
140026,TATACOMM26DEC241620CE,TATACOMM,NFO,26DEC2024,OPTSTK
140103,TATACOMM30JAN251680PE,TATACOMM,NFO,30JAN2025,OPTSTK
140106,TATACOMM30JAN251760CE,TATACOMM,NFO,30JAN2025,OPTSTK
140109,TATACOMM30JAN251800PE,TATACOMM,NFO,30JAN2025,OPTSTK
140117,TATACOMM30JAN251960PE,TATACOMM,NFO,30JAN2025,OPTSTK
140178,TATACONSUM26DEC24870CE,TATACONSUM,NFO,26DEC2024,OPTSTK
140176,TATACONSUM26DEC24850CE,TATACONSUM,NFO,26DEC2024,OPTSTK
140173,TATACONSUM26DEC24810PE,TATACONSUM,NFO,26DEC2024,OPTSTK
140179,TATACONSUM26DEC24870PE,TATACONSUM,NFO,26DEC2024,OPTSTK
140185,TATACONSUM26DEC24930PE,TATACONSUM,NFO,26DEC2024,OPTSTK
140189,TATACONSUM26DEC24970PE,TATACONSUM,NFO,26DEC2024,OPTSTK
140194,TATACONSUM26DEC241030CE,TATACONSUM,NFO,26DEC2024,OPTSTK
140205,TATACONSUM26DEC241130PE,TATACONSUM,NFO,26DEC2024,OPTSTK
140198,TATACONSUM26DEC241070CE,TATACONSUM,NFO,26DEC2024,OPTSTK
140251,TATACONSUM30JAN25740PE,TATACONSUM,NFO,30JAN2025,OPTSTK
140255,TATACONSUM30JAN25780PE,TATACONSUM,NFO,30JAN2025,OPTSTK
140256,TATACONSUM30JAN25800CE,TATACONSUM,NFO,30JAN2025,OPTSTK
140257,TATACONSUM30JAN25800PE,TATACONSUM,NFO,30JAN2025,OPTSTK
140292,TATACONSUM30JAN251160CE,TATACONSUM,NFO,30JAN2025,OPTSTK
140269,TATACONSUM30JAN25920PE,TATACONSUM,NFO,30JAN2025,OPTSTK
140355,TATAMOTORS26DEC24730PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
140348,TATAMOTORS26DEC24670CE,TATAMOTORS,NFO,26DEC2024,OPTSTK
140371,TATAMOTORS26DEC24890PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
140369,TATAMOTORS26DEC24870PE,TATAMOTORS,NFO,26DEC2024,OPTSTK
140374,TATAMOTORS26DEC24930CE,TATAMOTORS,NFO,26DEC2024,OPTSTK
140418,TATAMOTORS30JAN25660CE,TATAMOTORS,NFO,30JAN2025,OPTSTK
140424,TATAMOTORS30JAN25720CE,TATAMOTORS,NFO,30JAN2025,OPTSTK
140425,TATAMOTORS30JAN25720PE,TATAMOTORS,NFO,30JAN2025,OPTSTK
140432,TATAMOTORS30JAN25800CE,TATAMOTORS,NFO,30JAN2025,OPTSTK
140446,TATAMOTORS30JAN25940CE,TATAMOTORS,NFO,30JAN2025,OPTSTK
140499,TATAPOWER26DEC24365PE,TATAPOWER,NFO,26DEC2024,OPTSTK
140504,TATAPOWER26DEC24395CE,TATAPOWER,NFO,26DEC2024,OPTSTK
140508,TATAPOWER26DEC24415CE,TATAPOWER,NFO,26DEC2024,OPTSTK
140570,TATAPOWER30JAN25410CE,TATAPOWER,NFO,30JAN2025,OPTSTK
140563,TATAPOWER30JAN25370PE,TATAPOWER,NFO,30JAN2025,OPTSTK
140518,TATAPOWER26DEC24465CE,TATAPOWER,NFO,26DEC2024,OPTSTK
140578,TATAPOWER30JAN25450CE,TATAPOWER,NFO,30JAN2025,OPTSTK
140579,TATAPOWER30JAN25450PE,TATAPOWER,NFO,30JAN2025,OPTSTK
140580,TATAPOWER30JAN25460CE,TATAPOWER,NFO,30JAN2025,OPTSTK
140582,TATAPOWER30JAN25470CE,TATAPOWER,NFO,30JAN2025,OPTSTK
140632,TATASTEEL26DEC24142.5CE,TATASTEEL,NFO,26DEC2024,OPTSTK
140587,TATAPOWER30JAN25490PE,TATAPOWER,NFO,30JAN2025,OPTSTK
140590,TATAPOWER30JAN25510CE,TATAPOWER,NFO,30JAN2025,OPTSTK
140591,TATAPOWER30JAN25510PE,TATAPOWER,NFO,30JAN2025,OPTSTK
140687,TATASTEEL30JAN25170PE,TATASTEEL,NFO,30JAN2025,OPTSTK
140679,TATASTEEL30JAN25150PE,TATASTEEL,NFO,30JAN2025,OPTSTK
140741,TCS26DEC244150PE,TCS,NFO,26DEC2024,OPTSTK
140794,TCS30JAN253600CE,TCS,NFO,30JAN2025,OPTSTK
140806,TCS30JAN254200CE,TCS,NFO,30JAN2025,OPTSTK
140811,TCS30JAN254400PE,TCS,NFO,30JAN2025,OPTSTK
140822,TCS30JAN255000CE,TCS,NFO,30JAN2025,OPTSTK
140824,TCS30JAN255100CE,TCS,NFO,30JAN2025,OPTSTK
140827,TCS30JAN255200PE,TCS,NFO,30JAN2025,OPTSTK
140918,TECHM30JAN251520CE,TECHM,NFO,30JAN2025,OPTSTK
140943,TECHM30JAN252000PE,TECHM,NFO,30JAN2025,OPTSTK
140938,TECHM30JAN251920CE,TECHM,NFO,30JAN2025,OPTSTK
